tmdb_id,name,biography,place_of_birth,birthday,deathday,gender,known_for_department,popularity,profile_img_url
1256488,Kwon Yu-ri,"Kwon Yu-ri, better known by her mononym Yuri, is a South Korean singer, songwriter, and actress. She debuted as a member of the girl group Girls' Generation (and later its subgroup Girls' Generation-Oh!GG) in August 2007, which went on to become one of the best-selling artists in South Korea and one of South Korea's most popular girl groups worldwide.

Apart from her group's activities, she has acted in several television dramas such as Fashion King (2012), Local Hero (2016), Gogh, The Starry Night (2016) and Innocent Defendant (2017). In 2013, she made her film debut in No Breathing.  In 2018, she made her debut as a soloist with her first extended play The First Scene.","Goyang, Gyeonggi, South Korea",1989-12-05,,1.0,Acting,3.867,https://image.tmdb.org/t/p/original/jBqzGSBiao1TmTXCNuZtxmXOQQf.jpg
93999,Park Hee-soon,,"Seoul, South Korea",1970-02-13,,2.0,Acting,19.38,https://image.tmdb.org/t/p/original/eSOBlNCdHIp3ob8psusBUMCBQMo.jpg
2431103,Jeon Ik-ryoung,,,1981-07-26,,1.0,Acting,2.426,https://image.tmdb.org/t/p/original/aBfBZ4JqmFBoLSDah860sEX5ggE.jpg
96466,Yoo Yeon-mi,"Yoo Yeon-mi (born July 7, 1999) is a South Korean actress. She began her career as a child actress, notably in Jeon Soo-il's indie film With a Girl of Black Soil (2007), for which she received the Best Actress award at the Marrakech International Film Festival. Yoo also starred in the television dramas Golden Apple (2005), Great Expectations (2006), and Missing You (2012).",,1999-07-07,,1.0,Acting,2.102,https://image.tmdb.org/t/p/original/4gFi45vQed6GMa0SDiVWidlGGZF.jpg
1856374,Hong Jong-chan,,,,,2.0,Directing,1.398,https://image.tmdb.org/t/p/original/uOFfEaWRxrlWcefcmZP1tBv15Mh.jpg
1736364,Minhyun,,"Busan, South Korea",1995-08-09,,2.0,Acting,4.192,https://image.tmdb.org/t/p/original/kVRHOhKtoex533eUBbTaueDXpai.jpg
2399088,Kim Kang-hoon,Kim Kang-hoon is a South Korean actor.,,2009-06-07,,2.0,Acting,6.67,https://image.tmdb.org/t/p/original/uULPSOqa7RaQTHjycsDiRzgRFoo.jpg
1723485,Seo Ji-hoon,,"Daegu, South Korea",1997-04-25,,2.0,Acting,5.502,https://image.tmdb.org/t/p/original/hq3JSMoE8qWbPeae52dQXVaeRme.jpg
2260426,Lee Jong-won,,,1994-12-30,,2.0,Acting,4.64,https://image.tmdb.org/t/p/original/cp9Q9D0zlOssqCfymGdOKBwKVxP.jpg
2621979,Han Chae-kyung,,,1994-02-19,,1.0,Acting,1.436,https://image.tmdb.org/t/p/original/sNoHL4a0UIYtmNKwBvBNkbh1QHn.jpg
1890307,Gongchan,,,,,,Acting,0.6,
2167618,Lee Sang-yeob,,,,,2.0,Directing,1.708,
3244767,Nam Dae-jung,,,2000-06-14,,2.0,Acting,0.6,
1096576,Lee Se-rang,,,1974-09-25,,1.0,Acting,1.565,https://image.tmdb.org/t/p/original/97kcLa0m1BtfZyxreoeWv9xFvg3.jpg
16263,Kwak Ji-min,,South Korea,1985-02-13,,1.0,Acting,2.41,https://image.tmdb.org/t/p/original/53SmGLzmV2fQUCYQSjYqsnABmn9.jpg
96467,Jo Young-jin,,"Busan, South Korea",1962-12-15,,2.0,Acting,4.777,https://image.tmdb.org/t/p/original/uDIPyNM9Oy31tzlH9YlV0XfGA7S.jpg
3713121,Song Tae-yoon,,,,,,Acting,0.6,
139503,Jung Young-ki,,South Korea,1981-10-18,,2.0,Acting,4.764,https://image.tmdb.org/t/p/original/hfxEzocWrsfXeE4tJXc9DFR2qMx.jpg
3177446,Moon Tae-yu,,,1984-02-08,,2.0,Acting,0.6,
1678535,Seo Jae-kyu,,,1986-08-31,,2.0,Acting,1.581,
1299358,Soo Ae,"Park Soo-ae, known mononymously as Soo Ae, is a South Korean actress. Soo Ae began her career on television, but after her breakout role in A Family, she became best known as a leading actress in film, notably in Sunny and Midnight FM.","Seoul, South Korea",1979-07-25,,1.0,Acting,5.04,https://image.tmdb.org/t/p/original/ycwBQ9W2d6GWRIgbj4pzfq2J6bg.jpg
2275609,Choi Myeong-bin,,,2008-04-15,,,Acting,1.4,https://image.tmdb.org/t/p/original/wCstVnsDtaIRYBl66fsxwDNtMNg.jpg
1237977,Ben Wells,,,,,,Acting,0.98,
1677007,Kim Tae Hwan,"Kim Tae Hwan is a South Korean actor. Born on July 12, 1992, he began his career as a model, walking the runways of many designers and being featured in GQ Korea, Esquire Korea and Vogue Girl Korea, among others. He broke into acting with the lead role in the 2016 Chinese series “My Amazing Boyfriend,” which pays homage to the megahit Korean drama “My Love From the Star.”",,1992-07-12,,2.0,Acting,3.627,https://image.tmdb.org/t/p/original/uaK5ADzd2hkhtfGK18K3c9tqmVF.jpg
301577,Kim Jin-min,,South Korea,1972-01-01,,2.0,Directing,3.496,https://image.tmdb.org/t/p/original/kosLtnIUFCkI4McQoeQVmmiwZcY.jpg
1257637,Shim Eun-jin,,,1981-02-06,,1.0,Acting,2.61,https://image.tmdb.org/t/p/original/nbCswisoupRgHWc68q6yz40PrbG.jpg
87792,Joo Hyun,,"Hyesan, Ryanggang Province, North Korea",1941-03-01,,2.0,Acting,1.959,https://image.tmdb.org/t/p/original/eXS7zwh228maNrxUpwe8cHNqXuK.jpg
2959215,Won Tae-min,,"Daegu, South Korea",1996-09-16,,2.0,Acting,1.454,https://image.tmdb.org/t/p/original/5D91NuutTN8PSYbGUj8EoefZpSY.jpg
2930427,Woo Da-vi,Woo Da Vi is a South Korean actress.,,1999-10-13,,1.0,Acting,5.662,https://image.tmdb.org/t/p/original/ylXuvbvw3HBYWBVJ4mOLHHoSOgl.jpg
2064247,Kang Chan-hee,,"Daejeon, South Korea",2000-01-17,,2.0,Acting,3.628,https://image.tmdb.org/t/p/original/2vBAQc9BKRAePO0NQcSp90KHMpk.jpg
553688,Oh Seung-eun,,"Kyeongsan, Kyeongsang-buk, South Korea",1979-02-08,,1.0,Acting,3.444,https://image.tmdb.org/t/p/original/rMLJSytcDVH4Y1GkDDjV6e3rAsU.jpg
2864529,Jinsol,,"Andong City, Gyeongbuk Province, South Korea",2001-12-04,,,Acting,1.38,https://image.tmdb.org/t/p/original/8j0yrk23PSwIDV0VRPCttMh3vvG.jpg
1796973,Kim Jin-woo,,,,,,Directing,0.6,
3489386,Kang Eun-bin,Kang Eun Bin works under agency Ramah Entertainment and models.,South Korea,1996-08-29,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/tgefS4QMHzM0QDAadvK7xYlbhzn.jpg
1257642,Lee Min-Hee,,,,,,Acting,0.6,
2410659,Kim Ji-Woo,,"Cheongju, South Korea",1999-10-20,,1.0,Acting,1.586,https://image.tmdb.org/t/p/original/tYHpo0KN4kJ9vp2YeplqZ4XFr1O.jpg
3496494,Lee Sang-jin,,,1992-01-13,,2.0,Acting,0.6,
1378121,Lee Hwa-Kyum,Yoo Young  is a South Korean singer and actress.,"Seoul, South Korea",1995-01-23,,1.0,Acting,4.522,https://image.tmdb.org/t/p/original/8ACN9uCWtaOUlsSQfgBICjdWwF.jpg
1350149,Lee Tae-ri,"Lee Tae-ri (born June 28, 1993) is a South Korean actor. He is well known for his role as young Yang Myung in Moon Embracing the Sun (2012) and Song Mang-boo in Rooftop Prince (2012). He changed his stage name from Lee Min-ho to Lee Tae-ri on June 14, 2018.","Namyangju, Gyeonggi, South Korea",1993-06-28,,2.0,Acting,6.838,https://image.tmdb.org/t/p/original/fmAWXeOk5zDXSf56Ud3zjTRHqNR.jpg
2175128,Oh Dong-min,,,1986-04-01,,2.0,Acting,3.57,https://image.tmdb.org/t/p/original/r6BB7DhXms7w8auXE6jCzn1cAbt.jpg
3030310,Lee Yee Joo,,,,,,Acting,0.6,https://image.tmdb.org/t/p/original/12Hx6vrkiBlz89ZMMBimD6sczFr.jpg
2124185,Kim Han-na,,,1987-04-28,,1.0,Acting,2.52,https://image.tmdb.org/t/p/original/q6fy1p35Y4dLsgwoAlxG0rXCwY6.jpg
1254974,Park Gun-tae,,,1996-02-05,,,Acting,1.819,
3288637,Cho Jun-young,Jo Joon Young is a south korean actor.,,2002-12-26,,2.0,Acting,2.68,https://image.tmdb.org/t/p/original/4SOMTiE8VwonjJoKlvGfHcdSL5u.jpg
1249374,Kim Yu-mi,,,1990-04-26,,1.0,Acting,0.84,
3040079,Lee Kyung Hoon,,,2010-09-29,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/AoP0B7JW8KpqgeTL6Dsrp5yCqSS.jpg
463583,Jang So-yeon,Jang So Yeon is a South Korean actress.,"Seoul, South Korea",1979-11-30,,1.0,Acting,5.266,https://image.tmdb.org/t/p/original/f6P6S8MIVAsoyzuqvT63DF1iahy.jpg
554825,Cheol-Ho Park,,,1960-04-22,,2.0,Acting,0.764,
1489076,Andy Lee,,"Seoul, South Korea",1981-01-21,,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/5M5M67Fgxc72WdVbdhi68p3s3F.jpg
552572,Sung Ji-ru,,"Gongju, Southern Chungcheon Province, South Korea",1968-10-16,,2.0,Acting,3.81,https://image.tmdb.org/t/p/original/26c9oSahXdbswUgB99l8A4wpxQM.jpg
2097345,Jaehyun,,"Seoul, South Korea",1997-02-14,,2.0,Acting,1.012,https://image.tmdb.org/t/p/original/yqOQBM537SAhUJS0YfjFXFn7PdT.jpg
1251697,No Min-woo,,"Seoul, South Korea",1986-05-29,,2.0,Acting,2.948,https://image.tmdb.org/t/p/original/5j1ZMQbBh6p3VwSSZ4IJkUJK25r.jpg
1252369,Daniel Choi,," Seoul, South Korea",1986-02-22,,2.0,Acting,4.858,https://image.tmdb.org/t/p/original/gv9qWPVRid5ij0Fkv3qYzEbZ9lh.jpg
1233841,Lee Yoon-ji,,"Seoul, South Korea",1984-03-15,,1.0,Acting,6.4,https://image.tmdb.org/t/p/original/wN4YrbKqvpk0KIZWVTFtjSXAQQg.jpg
84783,Lee Ho-jae,,,1941-05-02,,2.0,Acting,5.498,https://image.tmdb.org/t/p/original/aadm271e8mSLxRyAeIqlrrkps4E.jpg
1276894,Park So-young,,,1997-02-07,,1.0,Acting,4.133,https://image.tmdb.org/t/p/original/y0iz0efsDWw2Ih61etKVBw4KZFk.jpg
1632773,Heo Jung-min,"Heo Jung-min is a South Korean actor. Jung-Min was a former member of Korean rock band MC the Max. He appeared in the main cast in the Korean drama Marriage, Not Dating (2014)",,1982-11-11,,2.0,Acting,6.122,https://image.tmdb.org/t/p/original/kWFKd8BCAZ0jZqRwBBZTCKNrySl.jpg
1977214,Kang Pil-sun-I,,,,,2.0,Acting,1.264,https://image.tmdb.org/t/p/original/sGxrMV6auIV1GxleMVnjv4NrFl0.jpg
1256390,Sung Hoon,Sung Hoon was a South Korean Olympic swimmer and actor.,"Daegu, South Korea",1983-02-14,,2.0,Acting,6.594,https://image.tmdb.org/t/p/original/wGNCbshSo0YBcrsUCxfWMR9DLNr.jpg
2391353,Kim Beom-soo,,,1990-06-19,,2.0,Acting,2.567,https://image.tmdb.org/t/p/original/dfDYBZJKn8gdbgravZuEbF1oOHo.jpg
1576065,Shin Eun-soo,,"Seoul, South Korea",2002-10-22,,1.0,Acting,6.16,https://image.tmdb.org/t/p/original/eBx6CIHO18A4Z7ltG9omcMbw1Gu.jpg
1246274,Choi Jin-sil,,"Seoul, South Korea",1968-12-24,2008-10-02,1.0,Acting,4.228,https://image.tmdb.org/t/p/original/cjX32Pys7DO24Dgz6wcLfriVAXT.jpg
1627269,Lee Yong-joo,,"Seoul, South Korea",1982-08-21,,2.0,Acting,1.283,
2207537,Cha Seo-won,,"Busan, South Korea",1991-04-15,,2.0,Acting,1.21,https://image.tmdb.org/t/p/original/tyezR9xwN8QF6lOSURL34cRMMzB.jpg
1138202,Lim Jung-Eun,,,,,,Acting,0.652,
1372475,Shin Dong-mi,,"Cheongpyeong, Gyeonggi Province, South Korea",1977-09-13,,1.0,Acting,5.165,https://image.tmdb.org/t/p/original/xqdLnXuECfvhd4CHQJFhlyi032V.jpg
147588,Jung Han-yong,,"Seoul, South Korea",1954-06-22,,2.0,Acting,2.555,https://image.tmdb.org/t/p/original/mgdMp6oS2w3QogcvvEwGofrdgKf.jpg
1623680,Jun Sung-ae,,"Seoul, South Korea",1956-03-29,,1.0,Acting,1.96,https://image.tmdb.org/t/p/original/7Xpd3DRwI5qV4lSqv7gvjyo1gzj.jpg
1500616,Choi Dae-hoon,Choi Dae Hoon is a South Korean actor who made his acting debut in 2007.,,1980-11-16,,2.0,Acting,5.133,https://image.tmdb.org/t/p/original/crBiA541zurCqSrSjpS4Q6BWglX.jpg
2992836,Lim Cheol-soo,Lim Cheol-soo is a South Korean actor.,,1984-08-22,,2.0,Acting,7.878,https://image.tmdb.org/t/p/original/6KKNwe9iXNBFhiXcNdpFNEFYCUD.jpg
1626031,Choi Sung-joon,,,1983-09-08,,2.0,Acting,2.737,
3688193,Kwon Hyuk,,,1975-03-01,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/egQfvudbnQGWGwcsYoLV45d5bIl.jpg
2083708,Hong Ji-yoon,,South Korea,1991-03-03,,1.0,Acting,8.386,https://image.tmdb.org/t/p/original/xw7UaIV3QQnHwk4KbpkRUA2S4Kv.jpg
2159482,Lee Ji-hun,,,1979-03-27,,2.0,Acting,1.467,https://image.tmdb.org/t/p/original/dzO6ydsZsyPTOLHPG3QYSVY6cSq.jpg
224673,Kim Kwang-kyu,,"Busan, South Korea",1967-12-19,,2.0,Acting,6.112,https://image.tmdb.org/t/p/original/5X3oJA1NaesYHeX3LfuC7t3j7VV.jpg
3525242,Park Gyu Jeom,,,,,,Acting,0.6,
1493545,Ha Hee-ra,,"Seoul, South Korea",1969-12-08,,1.0,Acting,2.97,https://image.tmdb.org/t/p/original/2T0T7kYJ8JydB6CFmRrTAV0Gz2V.jpg
2176671,Lee Jung-ha,,,1998-02-23,,2.0,Acting,3.04,https://image.tmdb.org/t/p/original/B624Vf0WZmSmKwdCTs0aBuz3ah.jpg
1256325,Choi Min-ho,,"Incheon, South Korea",1991-12-09,,2.0,Acting,9.417,https://image.tmdb.org/t/p/original/vTeGWQubmMbFozpp4uf3N6t33pV.jpg
2212350,Park Hyung-Soo,,,,,,Acting,1.549,
118692,Kim Jae-won,Kim Jae-won is a South Korean actor and model.,"Seoul, South Korea",1981-02-18,,2.0,Acting,6.724,https://image.tmdb.org/t/p/original/e4JeuvAPIRTiEPkk4vR6NarFlD2.jpg
2496608,Shin Hyeon-seung,,,1998-07-15,,2.0,Acting,3.815,https://image.tmdb.org/t/p/original/exegJGiPIyXpcY059aYwpU6FYcB.jpg
1631995,Choi Yu-hwa,"Choi Yu-hwa is a South Korean actress. Choi entered the entertainment industry after winning the Fashion Model Award at the fashion magazine CeCi's Model Contest in 2005. She debuted in the one-act Drama Special ""The Great Gye Choon-bin"" (2010), and in the television series My Princess (2011), she gained attention for her looks and acting ability.",South Korea,1985-10-10,,1.0,Acting,8.252,https://image.tmdb.org/t/p/original/2hlm0DdgKwggiDWxN3XGO5jECT5.jpg
3259738,Jung Jae Woon,,,,,,Acting,0.6,
2825236,Kim Seung-ho,,,,,,Acting,0.6,https://image.tmdb.org/t/p/original/eCPJO0r5WvBI3obpamLH5UgxYE7.jpg
1241056,Lee Ji-ah,"Kim Sang-eun, known professionally as Lee Ji-ah, is a South Korean actress. She rose to fame with her breakout role in the television drama The Legend, and has since further participated in Beethoven Virus, Athena: Goddess of War, Me Too, Flower!, Thrice Married Woman, and The Penthouse: War in Life.","Seoul, South Korea",1978-02-02,,1.0,Acting,8.052,https://image.tmdb.org/t/p/original/ygeyMgBL3S091Sm8MJYI4f5hv4T.jpg
2128914,Jeong Da-eun,"Jung Da Eun is an up-and-coming South Korean actress who was born on January 26, 2001. She attended the Uijeongbu Girls’ High School. She made her acting debut in the movie “Bus Stop” in 2016, following up with the web-based drama series “Fly High” in 2017. She has since appeared in the series “Sweet Revenge 2” in 2018 and the more recent “Love Revolution” (2020).",,2001-01-26,,1.0,Acting,4.07,https://image.tmdb.org/t/p/original/wXCcjccFYv8VbS8qPwTa9VdDDN8.jpg
1077269,Moon Jeong-hee,"Moon Jeong-hee (born January 12, 1976) is a South Korean stage, film, and television actress.",South Korea,1976-01-12,,1.0,Acting,5.375,https://image.tmdb.org/t/p/original/6V48aFHytTUAHG9EJ5JObUEbXOV.jpg
1134769,Lee Ju-seung,,Seoul - South Korea,1989-07-20,,2.0,Acting,3.724,https://image.tmdb.org/t/p/original/6yJqT18fiQDEPtMEoU2OWU5x4tG.jpg
2270672,Shim Dal-gi,Shim Dal-gi is a south korean actress.,,1999-06-12,,1.0,Acting,6.028,https://image.tmdb.org/t/p/original/oBMk5lIoGrCSwUM88bLcC7VWRSv.jpg
2471313,Jeon Seung Bin,,,,,,Acting,0.98,
2133924,Ok Ja-yeon,,,1988-12-19,,1.0,Acting,8.778,https://image.tmdb.org/t/p/original/kEAetv6yd34vrDJxYHCJ6Dw7OTk.jpg
3685609,Kim Moo Young,,,1987-01-01,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/dcyAxvjAc2156O7GP2UQQ4ePwxQ.jpg
2381635,Cho Mi-yeon,"Cho Mi Yeon is a South Korean singer and actress. She is the main vocalist of the South Korean girl group (G)I-DLE, and voices Ahri in the virtual K-pop girl group K/DA. She made her acting debut in the web drama series ""Replay"" in 2021.","Seoul, South Korea",1997-01-31,,1.0,Acting,5.267,https://image.tmdb.org/t/p/original/nMWOd5ICVTlSnG6Jb8uvHxMlWNg.jpg
2302190,Ji Hwa-sub,,,,,,Acting,0.6,
1785143,Bae Jin-woong,,,1982-10-30,,2.0,Acting,3.084,https://image.tmdb.org/t/p/original/sPlzR5VH7rvda5RQJMv616R8jtM.jpg
1115730,Jeon Hye-bin,,"Namyangju, Gyeonggi, South Korea",1983-09-27,,1.0,Acting,5.732,https://image.tmdb.org/t/p/original/Ar9Ol7gk1YQdQqdNaYEgzcIEstY.jpg
140294,Yoo Tae-woong,,,1972-06-05,,2.0,Acting,1.814,
92678,Kim Mi-sook,,"Seoul, South Korea",1959-03-26,,1.0,Acting,5.907,https://image.tmdb.org/t/p/original/cRq8LIJTFsMaiIk54aoCscWHtqA.jpg
1234603,Park Min-young,"Park Min Young is a popular South Korean actress. Born on March 4, 1986, she began her career in entertainment with a commercial for SK Telecom in 2005. She broke into acting a year later in the 2006 sitcom “Unstoppable High Kick!” She is best known for her leading roles in the television dramas “Sungkyunkwan Scandal” (2010), “City Hunter” (2011), “Dr. Jin” (2012), “A New Leaf” (2014), “Healer” (2014), “Remember” (2015) and “Queen for Seven Days” (2017).","Seoul, South Korea",1986-03-04,,1.0,Acting,15.37,https://image.tmdb.org/t/p/original/5Op0Gx0DULFLHtGdWVdqnYdwkAS.jpg
2059874,Lee Joo-heon,Jooheon is a rapper in South Korean boy group Monsta X.,"Daegu, South Korea",1994-10-06,,2.0,Acting,1.31,https://image.tmdb.org/t/p/original/z7J4qo2ghkeyAbKsf2mQD7JFncg.jpg
1255800,Seo Do-young,,South Korea,1981-04-14,,,Acting,2.361,https://image.tmdb.org/t/p/original/aY7nGJJ8Ar7NfehkIpeHj0u4Gkc.jpg
1770972,Lee Na-jeong,,,,,1.0,Directing,1.073,https://image.tmdb.org/t/p/original/3FtAMi3SwmdpzsXo59CS0ywyEgW.jpg
1331295,Shannon,," London, United Kingdom",1998-06-26,,,Acting,0.753,
1195894,Park Woong,,,,,,Acting,1.4,
1235476,Jeong Bo-seok,,"Naju, South Jeolla, South Korea",1962-05-02,,2.0,Acting,2.1,https://image.tmdb.org/t/p/original/215o0cfwZ5O7GtgX1myqbQdjbp8.jpg
240948,Moon Sung-keun,,"Tokyo, Japan",1953-05-28,,2.0,Acting,3.569,https://image.tmdb.org/t/p/original/wQjOvAFqCItwMw7dxa486KnGgEE.jpg
1950447,Kwon Hyun-bin,,,1997-03-04,,2.0,Acting,1.375,https://image.tmdb.org/t/p/original/c3TaicyYFixJdvGnwN7XwjBNtcg.jpg
2732483,Kim Jung-eun,,"Cheongju, South Korea",1999-02-10,,1.0,Acting,1.62,https://image.tmdb.org/t/p/original/sWb4XXh8eGb1ncCQfinvnPUquyD.jpg
2082223,So Joo-yeon,,"Seoul, South Korea",1993-12-31,,1.0,Acting,8.328,https://image.tmdb.org/t/p/original/2pRaLYEJq673t9CAYaEl8K131qR.jpg
3031122,Kwon Hwa-woon,"Kwon Hwa-woon is a South Korean actor and model. He is known for his roles in Lie After Lie, Sky Castle, Doctor John, Zombie Detective and Mouse. He also appeared in movie Northern Limit Line as Corporal Kim Seung-hyun. (Wikipedia)","Busan, South Korea",1989-07-28,,2.0,Acting,10.219,https://image.tmdb.org/t/p/original/24wjhcf0wTcwXeynAMXL5z10BvJ.jpg
2149762,Yoo Su-bin,"Yoo Soo Bin is a South Korean actor under J,Wide-Company, who made his drama debut in 'Prison Playbook' in 2017. In 2019, he had a major supporting role in the short film 'The Present'. However, it was his role as a North Korean soldier obsessed with South Korean dramas in the drama 'Crash Landing on You' that made a surprising impact on his acting career. Besides his amusing characterization, he also received strong praise from North Korean defectors who are impressed with his accent.",,1992-11-06,,2.0,Acting,4.201,https://image.tmdb.org/t/p/original/vulO1ngz0s3jUBXQbW2ADuyK3Fa.jpg
1326155,Kang Shin-chul,Korean actor.,South Korea,1978-09-01,,2.0,Acting,5.502,https://image.tmdb.org/t/p/original/rTgi7u8XdfxyeZHGIYFPKpnrJGc.jpg
1574620,Kim Sa-Kwon,,,1983-01-05,,2.0,Acting,3.27,https://image.tmdb.org/t/p/original/k5etKQgwQnfTnv8fFhd8VMyw6al.jpg
1401531,Claudia Kim,,"Seoul, South Korea",1985-01-25,,1.0,Acting,11.637,https://image.tmdb.org/t/p/original/kLADYH3QpmFM6TEP2tZaGSVx1yi.jpg
127564,Jo In-sung,,,1981-07-28,,2.0,Acting,4.452,https://image.tmdb.org/t/p/original/69gbyFI0ET0l0dyjKChlx1Zx269.jpg
1681260,Kim Hwan-hee,"Kim Hwan-hee is a South Korean actress. She began her career as a child actress in 2008, and has been active ever since. She has starred in television dramas such as Invincible Lee Pyung Kang (2009), Believe in Love (also known as My Love, My Family, 2010), My One and Only (2010), and You're the Best, Lee Soon-shin (2013), as well as the films Born to Sing (2013) and The Wailing (2016).

Taken from Wikipedia.","Seul, Corea del Sud",2002-08-25,,1.0,Acting,5.263,https://image.tmdb.org/t/p/original/j3LPA7qgk12J1rTgojRHiMuKFOF.jpg
3210310,Nam Sang-ji,,,,,,Acting,1.22,https://image.tmdb.org/t/p/original/qXG5gqapc7WLfftJY7XDJRBBxTP.jpg
565393,Lim Seong-eon,,"Seoul, South Korea",1983-09-15,,,Acting,7.537,https://image.tmdb.org/t/p/original/zbACl5D2aDKyCI6P0vWTYhZF4HU.jpg
1649634,Lee Jung-shin,,South Korea,1991-09-15,,2.0,Acting,5.058,https://image.tmdb.org/t/p/original/3FicvIgSNpYmGGdvzzLvv5fk67z.jpg
1855432,Jeon Seong-woo,,"Seoul, South Korea",1987-12-30,,2.0,Acting,2.276,https://image.tmdb.org/t/p/original/wpUQNHwwx6icC0zLdQQDruelvA8.jpg
2658774,Han Gi-chan,,,,,2.0,Acting,2.123,https://image.tmdb.org/t/p/original/uNMupqZkjbzuXolWnYMkTdGCbyh.jpg
1574048,Hwang Young-hee,,,1969-02-05,,1.0,Acting,3.816,https://image.tmdb.org/t/p/original/t6qR3LFv17ZsvlHPZUoODwtwxKa.jpg
1510022,Gong Seung-yeon,"Gong Seung-Yeon, born Yoo Seung-Yeon, is a South Korean actress. She initially trained as a singer for seven years under the company SM Entertainment but left after losing interest in singing. She made her tv debut in 2012 with I Love Lee Tae-Ri. She has also worked in music videos, show hosting, and as an honorary ambassador in 2014 for the Korean National Tuberculosis Association and in 2016 for the 8th DMZ International Documentary Film Festival. She's the older sister of Yoo Jeong-Yeon, a member of the girl group Twice.","Seoul, South Korea",1993-02-27,,1.0,Acting,8.132,https://image.tmdb.org/t/p/original/hnXhPa1BESzeHntj1OeosAzvF8A.jpg
1993728,Moon Ye-won,,,1991-09-10,,1.0,Acting,7.84,https://image.tmdb.org/t/p/original/mCJyKTM1TONJ26roSfspx5jAwkH.jpg
1421415,Bae Jung-hwa,Bae Jung-hwa is a South Korea Actress,South Korea,1985-01-14,,1.0,Acting,4.775,https://image.tmdb.org/t/p/original/uCkciivD4OWW6gLiV8vpIz8JHIT.jpg
126351,Jeon So-min,"Jeon So-min is a South Korean actress. She made her debut in 2004 MBC sitcom called ""Miracle"". In 2013, Jeon played her first leading role in the MBC television series Princess Aurora. Wikipedia","Busan, South Korea",1986-04-07,,1.0,Acting,6.43,https://image.tmdb.org/t/p/original/mkh0n6KRjdknxfcEo6ZN9Lt0Kag.jpg
2286177,Heo Hyung-kyu,,,1983-05-28,,2.0,Acting,0.618,https://image.tmdb.org/t/p/original/3oHz42tcTduHMgntrOiX7GEqHDD.jpg
2260395,Song Yu-vin,,,1998-04-28,,2.0,Acting,1.4,
2318275,Yun Seul,,"Busan, South Korea",1992-06-29,,1.0,Acting,1.4,https://image.tmdb.org/t/p/original/xcOQakQQJO4cnc4LQzxxWvrdVok.jpg
